precio,banos,dormitorios,superficie_total,superficie_construida,estacionamiento,latitud,longitud,comuna
482453408.0,2.0,3.0,400.0,250.0,1.0,-33.6208036,-70.6993815,San Bernardo
130000000.0,2.0,4.0,250.0,0.0,1.0,-33.5858564,-70.699079,San Bernardo
384087591.0,2.0,6.0,275.0,100.0,1.0,-33.4565235,-70.5593211,La Reina
159995000.0,1.0,3.0,170.0,79.0,1.0,-33.5126044,-70.7605926,Maipú
123000000.0,1.0,3.0,180.0,110.0,1.0,-33.5207571,-70.5761271,La Florida
200907355.0,2.0,3.0,214.0,104.0,1.0,-33.7531648,-70.7424732,Buin
468783829.0,3.0,5.0,5530.0,5310.0,1.0,-33.5742477,-70.7835262,Calera de Tango
220604155.0,4.0,5.0,496.0,356.0,1.0,-33.5782038,-70.7104391,San Bernardo
531813587.0,2.0,3.0,273.0,112.0,1.0,-33.3897711,-70.5561524,Vitacura
62000000.0,1.0,2.0,6362.0,6318.0,1.0,-33.399894,-70.7492776,Renca
736660302.0,5.0,5.0,652.0,407.0,1.0,-33.2650789,-70.6223639,Colina
170968220.0,1.0,5.0,300.0,201.0,1.0,-33.5209508,-70.6402341,San Ramón
196574059.0,3.0,3.0,143.0,52.0,1.0,-33.5300314,-70.5587723,La Florida
168171274.0,1.0,2.0,450.0,0.0,1.0,-33.5439889,-70.6099079,La Florida
93000000.0,1.0,3.0,140.0,65.0,1.0,-33.4941997,-70.6881338,Pedro Aguirre Cerda
600838658.0,3.0,5.0,65016.0,62291.0,1.0,-33.458487,-70.569203,La Reina
110000000.0,4.0,8.0,345.0,0.0,0.0,-33.5084867,-70.6435034,San Miguel
102423358.0,2.0,5.0,100.0,0.0,1.0,-33.5645039,-70.6718093,El Bosque
137089725.0,2.0,3.0,140.0,76.0,1.0,-33.5591579,-70.5462423,Puente Alto
110420258.0,1.0,4.0,380.0,285.0,1.0,-33.4004527,-70.676923,Conchalí
480000000.0,1.0,6.0,350.0,50.0,0.0,-33.4255881,-70.6565446,Independencia
622418865.0,5.0,5.0,5000.0,4670.0,1.0,-33.2588225,-70.7210177,Colina
429390230.0,2.0,3.0,5000.0,4780.0,1.0,-33.6712672,-71.2227032,Melipilla
216664795.0,3.0,3.0,300.0,170.0,1.0,-33.7553643,-70.908575,Isla de Maipo
106916591.0,1.0,5.0,208.0,0.0,1.0,-33.5594628,-70.6687812,El Bosque
115029309.0,1.0,2.0,55.0,0.0,1.0,-33.4449809,-70.5772048,Ñuñoa
169392476.0,2.0,3.0,147.0,55.0,1.0,-33.3612289,-70.7091591,Quilicura
373845255.0,3.0,5.0,400.0,220.0,1.0,-33.4752304,-70.5972676,Macul
165453116.0,4.0,5.0,600.0,0.0,1.0,-33.4931092,-70.7819155,Maipú
90605278.0,1.0,3.0,2500.0,2410.0,1.0,-33.2831734,-70.8653922,Lampa
248179674.0,3.0,4.0,400.0,269.0,1.0,-33.2215474,-70.6870045,Colina
776053901.0,4.0,5.0,350.0,170.0,1.0,-33.380459,-70.5343604,Vitacura
190000000.0,2.0,2.0,700.0,610.0,1.0,-33.5917486,-70.7063143,San Bernardo
390390567.0,1.0,2.0,2482.0,2334.0,1.0,-33.3615853,-70.508542,Lo Barnechea
174119708.0,2.0,3.0,144.0,50.0,1.0,-33.5375663,-70.5598236,La Florida
354542391.0,3.0,5.0,152.0,14.0,1.0,-33.387562,-70.5373345,Las Condes
125000000.0,1.0,2.0,126.0,75.0,1.0,-33.5080283,-70.7065202,Cerrillos
140000000.0,2.0,3.0,1008.0,864.0,1.0,-33.5901188,-70.3846389,San José de Maipo
177271196.0,2.0,3.0,310.0,223.0,1.0,-33.1989888,-70.6514445,Colina
626358225.0,3.0,4.0,350.0,132.0,1.0,-33.4442109,-70.5765202,Ñuñoa
85000000.0,1.0,2.0,10407.0,3146.0,1.0,-33.4303489,-70.7524116,Pudahuel
688994047.0,5.0,6.0,5000.0,4670.0,1.0,-33.2743369,-70.7091836,Colina
196180123.0,3.0,2.0,336.0,-1361.0,1.0,-33.3760345,-70.6722969,Conchalí
307270073.0,3.0,4.0,250.0,140.0,1.0,-33.3544798,-70.6705064,Huechuraba
350603032.0,3.0,6.0,420.0,227.0,1.0,-33.4954691,-70.5987546,Macul
267876474.0,3.0,4.0,32616.0,21859.0,1.0,-33.5623675,-70.8288889,Padre Hurtado
112350545.0,2.0,3.0,90.0,-3.0,1.0,-33.6767441,-70.9861704,El Monte
531813587.0,4.0,4.0,5740.0,5458.0,1.0,-33.6086907,-70.7913304,Calera de Tango
108726333.0,2.0,2.0,61.0,1.0,0.0,-33.3642946,-70.499228,Lo Barnechea
160000000.0,1.0,3.0,180.0,90.0,1.0,-33.3950092,-70.6646693,Conchalí
216664795.0,2.0,4.0,270.0,0.0,1.0,-33.4308858,-70.6740777,Santiago
252119034.0,3.0,3.0,300.0,178.0,1.0,-33.7495291,-70.9115241,Isla de Maipo
149000000.0,3.0,5.0,190.0,70.0,1.0,-33.5117558,-70.7203427,Cerrillos
439632565.0,4.0,5.0,140.0,0.0,1.0,-33.4888107,-70.5739231,Peñalolén
388026951.0,5.0,5.0,550.0,300.0,1.0,-33.2124266,-70.7297759,Colina
303330713.0,3.0,5.0,300.0,180.0,1.0,-33.590924,-70.7126987,San Bernardo
200000000.0,2.0,3.0,135.0,61.0,1.0,-33.5206392,-70.591481,La Florida
181210556.0,2.0,5.0,323.0,163.0,1.0,-33.5849094,-70.8111834,Padre Hurtado
196180123.0,4.0,0.0,336.0,167.0,1.0,-33.3760344,-70.6722969,Conchalí
301518607.0,4.0,8.0,176.0,0.0,0.0,-33.4491431,-70.6279828,Providencia
110341471.0,1.0,2.0,128.0,76.0,1.0,-33.5863307,-70.5611212,Puente Alto
255664458.0,2.0,4.0,109.0,0.0,1.0,-33.6929459,-70.3343719,San José de Maipo
271815833.0,2.0,4.0,90.0,14.0,1.0,-33.44769,-70.557785,La Reina
70000000.0,1.0,2.0,100.0,10.0,1.0,-33.5824538,-70.6439743,La Pintana
166000000.0,2.0,3.0,188.0,120.0,1.0,-33.5456109,-70.576936,La Florida
90000000.0,1.0,3.0,98.0,30.0,1.0,-33.4799445,-70.5700916,Peñalolén
156000000.0,3.0,3.0,128.0,48.0,1.0,-33.3578129,-70.7291319,Quilicura
957264457.0,5.0,7.0,1160.0,680.0,1.0,-33.3528481,-70.4757389,Lo Barnechea
196967995.0,2.0,5.0,140.0,-32.0,1.0,-33.4483197,-70.6362076,Santiago
127241325.0,2.0,2.0,150.0,65.0,0.0,-33.4612312,-70.7100067,Estación Central
263937114.0,3.0,5.0,22244.0,9463.0,1.0,-33.5585956,-70.5488513,Puente Alto
150000000.0,3.0,4.0,140.0,0.0,1.0,-33.4160046,-70.6726721,Independencia
90000000.0,2.0,3.0,60.0,5.0,1.0,-33.5645903,-70.5767727,Puente Alto
137483661.0,3.0,3.0,149.0,67.0,1.0,-33.6117563,-70.8633082,Peñaflor
130000000.0,1.0,2.0,107.0,34.0,1.0,-33.4907807,-70.7565771,Maipú
649954991.0,5.0,6.0,505.0,255.0,1.0,-33.4219755,-70.5565984,Las Condes
100847614.0,3.0,5.0,200.0,69.0,0.0,-33.4135662,-70.7075002,Quinta Normal
186000000.0,2.0,3.0,100.0,-15.0,0.0,-33.4618761,-70.6394217,Santiago
176000000.0,2.0,5.0,1031.0,877.0,1.0,-33.5686703,-71.2110443,Melipilla
185149916.0,2.0,2.0,790.0,0.0,1.0,-33.599576,-70.8714761,Peñaflor
352572712.0,3.0,3.0,385.0,258.0,1.0,-33.5190541,-70.525565,La Florida
196967995.0,2.0,3.0,107.0,27.0,1.0,-33.5190294,-70.5611442,La Florida
374239191.0,3.0,4.0,467.0,217.0,1.0,-33.5177293,-70.525401,La Florida
295451993.0,1.0,3.0,480.0,311.0,1.0,-33.5459753,-70.6586426,La Cisterna
232422234.0,3.0,5.0,264.0,125.0,1.0,-33.4564289,-70.8449573,Pudahuel
649600448.0,7.0,6.0,5000.0,4600.0,1.0,-33.2286938,-70.7167512,Colina
115000000.0,2.0,3.0,120.0,30.0,1.0,-33.5941772,-70.6066371,Puente Alto
196967995.0,3.0,3.0,160.0,63.0,1.0,-33.7305361,-70.7180768,Buin
393542055.0,4.0,4.0,486.0,346.0,1.0,-33.2063796,-70.7285207,Colina
127753442.0,2.0,2.0,51.0,0.0,1.0,-33.4803387,-70.5996906,Macul
167000000.0,4.0,4.0,252.0,114.0,1.0,-33.5038916,-70.6362198,San Joaquín
320000000.0,2.0,3.0,113.0,15.0,1.0,-33.5374162,-70.5826526,La Florida
96000000.0,1.0,2.0,117.0,54.0,1.0,-33.509435,-70.7816275,Maipú
140792723.0,3.0,3.0,118.0,36.0,1.0,-33.6285955,-70.6828772,San Bernardo
503844132.0,3.0,5.0,436.0,266.0,1.0,-33.4554513,-70.8210566,Pudahuel
279000000.0,2.0,4.0,330.0,0.0,1.0,-33.49245,-70.59661,Macul
429390230.0,4.0,4.0,390.0,190.0,1.0,-33.3159159,-70.6528455,Colina
690000000.0,5.0,5.0,5051.0,-52036.0,1.0,-33.7168326,-70.8531867,Isla de Maipo
180000000.0,3.0,4.0,100.0,-2.0,1.0,-33.5920344,-70.5602997,Puente Alto
705145423.0,4.0,5.0,850.0,590.0,1.0,-33.2808296,-70.6431574,Colina
141816957.0,1.0,4.0,12159.0,712.0,1.0,-33.4166774,-70.7601841,Cerro Navia
882416619.0,6.0,7.0,5200.0,4760.0,1.0,-33.2441598,-70.7070231,Colina
653933744.0,5.0,9.0,6127.0,5811.0,1.0,-33.6675833,-70.8667539,Talagante
240000000.0,3.0,3.0,350.0,165.0,1.0,-33.297267,-70.8848817,Lampa
199990000.0,1.0,3.0,372.0,271.0,1.0,-33.5581856,-70.593619,La Florida
168210668.0,2.0,3.0,195.0,112.0,1.0,-33.2169564,-70.6819482,Colina
612570465.0,6.0,6.0,640.0,370.0,1.0,-33.4578207,-70.8243367,Pudahuel
1122717573.0,5.0,6.0,798.0,483.0,1.0,-33.4355681,-70.5182521,La Reina
340000000.0,2.0,4.0,780.0,0.0,1.0,-33.5858661,-70.7026481,San Bernardo
164074340.0,3.0,4.0,200.0,80.0,1.0,-33.6225486,-70.7108014,San Bernardo
161513756.0,3.0,3.0,150.0,72.0,1.0,-33.5725709,-70.8415846,Padre Hurtado
273785513.0,1.0,3.0,0.0,-135.0,1.0,-33.5070485,-70.7437745,Maipú
961203817.0,7.0,7.0,834.0,524.0,1.0,-33.4527182,-70.5202528,La Reina
230000000.0,3.0,4.0,180.0,74.0,1.0,-33.5985444,-70.5199495,Puente Alto
252119034.0,3.0,3.0,135.0,0.0,1.0,-33.471954,-70.604377,Ñuñoa
350603032.0,4.0,5.0,274.0,134.0,1.0,-33.4861363,-70.5544556,Peñalolén
675600224.0,4.0,4.0,490.0,244.0,1.0,-33.2448696,-70.6220579,Colina
413632790.0,3.0,6.0,250.0,105.0,1.0,-33.4409655,-70.5551555,La Reina
181210556.0,3.0,3.0,160.0,62.0,1.0,-33.6344488,-70.6742727,San Bernardo
295000000.0,3.0,3.0,106.0,-64.0,0.0,-33.4519023,-70.6666042,Santiago
255664458.0,1.0,2.0,2117.0,1260.0,1.0,-33.4509518,-70.5562952,La Reina
352572712.0,2.0,4.0,272.0,176.0,1.0,-33.4197614,-70.5431141,Las Condes
642115665.0,4.0,5.0,380.0,175.0,1.0,-33.4046521,-70.5400427,Las Condes
299391353.0,3.0,5.0,228.0,98.0,1.0,-33.3566548,-70.6807292,Huechuraba
170000000.0,3.0,3.0,146.0,51.0,1.0,-33.5975014,-70.541733,Puente Alto
508177428.0,4.0,5.0,160.0,20.0,1.0,-33.3784793,-70.5433526,Vitacura
240000000.0,1.0,2.0,500.0,290.0,1.0,-33.5492702,-70.5711349,La Florida
902113418.0,5.0,5.0,1600.0,1360.0,1.0,-33.345035,-70.475647,Lo Barnechea
240182773.0,3.0,3.0,1641.0,1538.0,1.0,-33.3537003,-70.684358,Huechuraba
750000000.0,1.0,4.0,1700.0,1560.0,1.0,-33.6072067,-70.9028115,Peñaflor
433329590.0,4.0,6.0,500.0,340.0,1.0,-33.3412698,-70.6645928,Huechuraba
120000000.0,3.0,7.0,254.0,154.0,0.0,-33.5030195,-70.7682094,Maipú
150000000.0,2.0,4.0,200.0,65.0,1.0,-33.5529843,-70.6255728,La Granja
109000000.0,2.0,4.0,140.0,50.0,1.0,-33.5822012,-70.5601684,Puente Alto
141816957.0,2.0,2.0,180.0,0.0,1.0,-33.48668,-70.62916,San Joaquín
433329590.0,4.0,5.0,5036.0,4896.0,1.0,-33.2397352,-70.7443596,Colina
234431308.0,2.0,3.0,116.0,30.0,1.0,-33.4605957,-70.5533708,La Reina
145000000.0,2.0,5.0,145.0,26.0,1.0,-33.5289984,-70.589821,La Florida
543237731.0,5.0,6.0,455.0,235.0,1.0,-33.5046382,-70.5492612,Peñalolén
212725435.0,3.0,4.0,269.0,109.0,1.0,-33.6527415,-70.9207268,Talagante
151941112.0,2.0,3.0,200.0,71.0,0.0,-33.4424534,-70.7218534,Lo Prado
256058394.0,2.0,4.0,240.0,90.0,1.0,-33.3876458,-70.7291459,Quilicura
441208309.0,4.0,6.0,300.0,160.0,1.0,-33.4844232,-70.5560272,Peñalolén
547571027.0,5.0,6.0,10000.0,9750.0,1.0,-33.2320525,-70.7141964,Colina
170000000.0,2.0,4.0,5000.0,0.0,1.0,-33.8294669,-70.9515458,Paine
626358225.0,4.0,5.0,280.0,100.0,1.0,-33.3398845,-70.5031183,Lo Barnechea
460000000.0,3.0,4.0,216.0,95.0,1.0,-33.4969789,-70.5748847,Peñalolén
271815833.0,2.0,4.0,416.0,196.0,1.0,-33.2019117,-70.6519522,Colina
100453678.0,1.0,3.0,132.0,45.0,1.0,-33.6032323,-70.6704189,San Bernardo
137000000.0,1.0,3.0,150.0,55.0,1.0,-33.5164188,-70.5662571,La Florida
120000000.0,2.0,4.0,105.0,9.0,1.0,-33.5653213,-70.5901532,La Florida
135000000.0,1.0,4.0,170.0,85.0,1.0,-33.5316758,-70.6779647,La Cisterna
75000000.0,1.0,2.0,60.0,6.0,1.0,-33.6130089,-70.555108,Puente Alto
866659179.0,5.0,5.0,2084.0,1684.0,1.0,-33.2695939,-70.6239748,Colina
190000000.0,69.0,63.0,2400.0,0.0,0.0,-33.4336188,-70.6438612,Recoleta
451844581.0,3.0,3.0,422.0,282.0,1.0,-33.2617204,-70.6461705,Colina
210755755.0,3.0,4.0,230.0,92.0,1.0,-33.4477743,-70.8383413,Pudahuel
125000000.0,2.0,5.0,162.0,7.0,1.0,-33.7316552,-70.7397504,Buin
385663335.0,3.0,4.0,5300.0,5020.0,1.0,-33.6975325,-70.8959999,Talagante
256058394.0,3.0,3.0,265.0,150.0,1.0,-33.754995,-70.7450238,Buin
165059180.0,4.0,5.0,154.0,54.0,1.0,-33.6030939,-70.5162925,Puente Alto
925749578.0,4.0,3.0,2670.0,-39355.0,1.0,-33.5280106,-70.5440589,La Florida
137877597.0,2.0,3.0,120.0,60.0,1.0,-33.6108233,-70.6873615,San Bernardo
153000000.0,3.0,3.0,100.0,26.0,1.0,-33.5984084,-70.5200699,Puente Alto
210000000.0,2.0,4.0,360.0,250.0,0.0,-33.4411746,-70.7597498,Pudahuel
378178551.0,4.0,4.0,859.0,719.0,1.0,-33.7672081,-70.7419275,Buin
212725435.0,3.0,5.0,5600.0,5380.0,1.0,-33.1913635,-70.8064626,Lampa
100000000.0,3.0,5.0,854.0,-6239.0,1.0,-33.5972712,-70.5502031,Puente Alto
620000000.0,2.0,5.0,700.0,560.0,1.0,-33.4307956,-70.56534,Las Condes
85000000.0,1.0,3.0,112.0,38.0,1.0,-33.5859554,-70.6030899,Puente Alto
163000000.0,3.0,3.0,160.0,69.0,1.0,-33.5459881,-70.7775598,Maipú
342724312.0,2.0,3.0,1200.0,1040.0,1.0,-33.7551758,-70.9109922,Isla de Maipo
171362156.0,1.0,2.0,230.0,130.0,1.0,-33.5245778,-70.6443613,San Ramón
570000000.0,4.0,6.0,5000.0,4553.0,1.0,-33.5897649,-70.7949356,Calera de Tango
179000000.0,2.0,5.0,160.0,51.0,1.0,-33.4994482,-70.6664288,Pedro Aguirre Cerda
130000000.0,1.0,3.0,130.0,60.0,1.0,-33.5748634,-70.6946106,El Bosque
225000000.0,2.0,3.0,200.0,119.0,1.0,-33.5373688,-70.5711142,La Florida
393935991.0,2.0,3.0,155.0,55.0,1.0,-33.42858,-70.56971,Las Condes
216664795.0,2.0,3.0,310.0,205.0,1.0,-33.1972808,-70.6505683,Colina
583694957.0,3.0,5.0,670.0,520.0,1.0,-33.4854948,-70.6554714,San Miguel
480000000.0,4.0,5.0,580.0,370.0,1.0,-33.49686,-70.66301,San Miguel
148000000.0,2.0,4.0,250.0,110.0,1.0,-33.5858563,-70.6990791,San Bernardo
140000000.0,2.0,4.0,162.0,42.0,1.0,-33.4530096,-70.7198819,Lo Prado
429390230.0,3.0,4.0,5000.0,4801.0,0.0,-33.6096368,-70.8309812,Peñaflor
150000000.0,1.0,3.0,187.0,79.0,1.0,-33.4884309,-70.6664041,Pedro Aguirre Cerda
598782706.0,5.0,5.0,183.0,10.0,1.0,-33.4220652,-70.5693823,Las Condes
588934306.0,3.0,6.0,360.0,154.0,1.0,-33.4413382,-70.5918862,Providencia
15500000.0,1.0,1.0,18.0,0.0,0.0,-33.8857208,-71.2379924,Melipilla
374239191.0,2.0,3.0,266.0,170.0,1.0,-33.4605118,-70.5828668,Ñuñoa
140000000.0,1.0,3.0,176.0,67.0,1.0,-33.3690155,-70.6817905,Conchalí
906052778.0,4.0,6.0,374.0,124.0,1.0,-33.3810719,-70.5385036,Vitacura
157180460.0,1.0,4.0,180.0,94.0,1.0,-33.4080525,-70.6767237,Independencia
180000000.0,3.0,4.0,130.0,30.0,1.0,-33.5178942,-70.6589946,La Cisterna
141816957.0,2.0,5.0,370.0,240.0,1.0,-33.5419713,-70.6325691,La Granja
598388770.0,4.0,5.0,500.0,240.0,1.0,-33.3263171,-70.6274953,Colina
280000000.0,2.0,3.0,230.0,0.0,1.0,-33.5063794,-70.727865,Cerrillos
255664458.0,3.0,3.0,200.0,101.0,1.0,-33.4797056,-70.5483456,Peñalolén
90605278.0,1.0,2.0,131.0,83.0,1.0,-33.5577514,-70.707598,San Bernardo
626358225.0,5.0,4.0,204.0,64.0,1.0,-33.3145569,-70.5431577,Lo Barnechea
98500000.0,3.0,3.0,95.0,25.0,1.0,-33.6524313,-70.900216,Talagante
125000000.0,2.0,4.0,130.0,58.0,1.0,-33.5803977,-70.5927986,Puente Alto
315148792.0,2.0,3.0,5000.0,4860.0,1.0,-33.2423588,-70.7661291,Lampa
1417381694.0,6.0,6.0,5000.0,700.0,1.0,-33.2802116,-70.7199452,Colina
240300954.0,1.0,6.0,225.0,88.0,0.0,-33.4115897,-70.7136177,Quinta Normal
90000000.0,1.0,2.0,54.0,2.0,1.0,-33.6005496,-70.5666605,Puente Alto
965143177.0,6.0,4.0,51878.0,51656.0,1.0,-33.414905,-70.5073158,Las Condes
669297248.0,4.0,3.0,280.0,115.0,1.0,-33.3466993,-70.5477757,Lo Barnechea
110000000.0,1.0,2.0,109.0,49.0,1.0,-33.5319823,-70.5782057,La Florida
193028635.0,2.0,5.0,180.0,60.0,1.0,-33.4853136,-70.7487646,Maipú
270000000.0,3.0,4.0,320.0,205.0,1.0,-33.535651,-70.5439935,La Florida
629903649.0,3.0,3.0,300.0,167.0,1.0,-33.3897391,-70.5335018,Las Condes
143000000.0,2.0,3.0,170.0,100.0,1.0,-33.6152133,-70.8865545,Peñaflor
417572150.0,3.0,5.0,252.0,115.0,1.0,-33.4198362,-70.5484131,Las Condes
90000000.0,1.0,3.0,300.0,30.0,1.0,-33.5488847,-70.6850205,El Bosque
105000000.0,2.0,6.0,140.0,26.0,1.0,-33.4064982,-70.7276733,Renca
105000000.0,2.0,3.0,17672.0,7816.0,0.0,-33.5471713,-70.6368398,San Ramón
58000000.0,1.0,2.0,80.0,20.0,0.0,-33.6142368,-70.6213985,Puente Alto
92574958.0,1.0,2.0,106.0,0.0,1.0,-33.4027204,-70.7136533,Renca
150000000.0,4.0,6.0,300.0,210.0,1.0,-33.4208916,-70.7230758,Cerro Navia
81000000.0,1.0,3.0,114710.0,114654.0,1.0,-33.3018334,-70.8825241,Lampa
549540707.0,4.0,6.0,2500.0,2160.0,1.0,-33.6420414,-70.6775988,San Bernardo
80000000.0,1.0,3.0,60.0,10.0,1.0,-33.5504486,-70.6149991,La Granja
130000000.0,1.0,4.0,120.0,40.0,1.0,-33.5523089,-70.6115723,La Florida
139847277.0,2.0,3.0,120.0,60.0,1.0,-33.7479811,-70.7456657,Buin
150000000.0,1.0,5.0,180.0,0.0,1.0,-33.3736363,-70.6855282,Conchalí
1181807972.0,8.0,9.0,5000.0,4452.0,1.0,-33.5294966,-70.5420935,La Florida
125000000.0,1.0,3.0,160.0,73.0,1.0,-33.410458,-70.7092036,Quinta Normal
590903986.0,4.0,6.0,490.0,236.0,1.0,-33.4494948,-70.5888425,Ñuñoa
115000000.0,1.0,3.0,120.0,40.0,1.0,-33.5738993,-70.5630336,Puente Alto
182589332.0,1.0,3.0,200.0,0.0,1.0,-33.3944141,-70.6391233,Recoleta
138665469.0,2.0,3.0,300.0,220.0,1.0,-33.5156639,-70.5680291,La Florida
306000000.0,3.0,6.0,373.0,213.0,1.0,-33.4858657,-70.7598473,Maipú
110000000.0,2.0,2.0,128.0,0.0,1.0,-33.5365406,-70.7851136,Maipú
80000000.0,1.0,3.0,177.0,127.0,1.0,-33.8009198,-70.7394941,Paine
150000000.0,2.0,4.0,325.0,215.0,1.0,-33.5696121,-70.789894,Padre Hurtado
170000000.0,3.0,3.0,120.0,20.0,1.0,-33.363528,-70.7209448,Quilicura
386057271.0,3.0,4.0,5000.0,0.0,1.0,-33.651699,-70.7814668,Calera de Tango
65000000.0,1.0,2.0,8.0,-4.0,0.0,-33.5788298,-70.6345176,La Pintana
209180011.0,4.0,5.0,228.0,89.0,1.0,-33.5527703,-70.5333377,Puente Alto
85000000.0,1.0,2.0,84.0,0.0,0.0,-33.6438997,-70.3535814,San José de Maipo
413238854.0,2.0,4.0,360.0,145.0,1.0,-33.4881608,-70.6565501,San Miguel
334845592.0,3.0,3.0,400.0,270.0,1.0,-33.534193,-70.5791948,La Florida
1083323974.0,5.0,6.0,486.0,211.0,1.0,-33.3970645,-70.5856975,Vitacura
412057046.0,2.0,3.0,307.0,-537.0,1.0,-33.4475024,-70.5852931,Ñuñoa
693327343.0,4.0,5.0,450.0,280.0,1.0,-33.3316391,-70.5123731,Lo Barnechea
297421673.0,3.0,4.0,780.0,630.0,1.0,-33.4561488,-70.852281,Pudahuel
141816957.0,3.0,3.0,151.0,56.0,1.0,-33.5873008,-70.5473287,Puente Alto
212725435.0,2.0,5.0,225.0,105.0,1.0,-33.4541252,-70.767505,Pudahuel
180000000.0,2.0,4.0,200.0,110.0,1.0,-33.5531019,-70.5522457,Puente Alto
129000000.0,3.0,4.0,120.0,33.0,1.0,-33.5298624,-70.7912538,Maipú
90000000.0,1.0,3.0,160.0,68.0,1.0,-33.52157,-70.62427,La Granja
3407546318.0,6.0,35.0,1100.0,0.0,1.0,-33.4349252,-70.6325474,Providencia
137877597.0,2.0,3.0,122.0,14.0,1.0,-33.503884,-70.7860524,Maipú
177271196.0,3.0,5.0,180.0,0.0,1.0,-33.418619,-70.7397763,Cerro Navia
160000000.0,2.0,4.0,162.0,82.0,1.0,-33.4662396,-70.7326607,Pudahuel
259997754.0,3.0,4.0,290.0,130.0,1.0,-33.4530772,-70.8509244,Pudahuel
382117911.0,3.0,4.0,300.0,100.0,1.0,-33.5051474,-70.654887,San Miguel
135000000.0,1.0,3.0,70.0,20.0,1.0,-33.5236362,-70.7924044,Maipú
190000000.0,2.0,4.0,512.0,-856.0,1.0,-33.3819694,-70.6788093,Conchalí
161119820.0,4.0,3.0,169.0,0.0,1.0,-33.5313072,-70.7956382,Maipú
261297743.0,3.0,2.0,287.0,64.0,1.0,-33.5202565,-70.5755175,La Florida
70000000.0,1.0,2.0,72.0,0.0,1.0,-33.55023,-70.79635,Maipú
340360696.0,3.0,3.0,324.0,210.0,1.0,-33.5126886,-70.5224062,La Florida
190000000.0,2.0,4.0,512.0,375.0,1.0,-33.3819695,-70.6788093,Conchalí
562934530.0,5.0,5.0,716.0,413.0,1.0,-33.2181846,-70.665927,Colina
208746681.0,1.0,3.0,200.0,122.0,1.0,-33.3531978,-70.5075936,Lo Barnechea
98000000.0,2.0,3.0,101.0,-29.0,1.0,-33.5680523,-70.5942438,La Florida
90605278.0,1.0,2.0,131.0,83.0,1.0,-33.5575815,-70.7080164,San Bernardo
97105222.0,2.0,3.0,1328.0,-5480.0,1.0,-33.5441083,-70.7751202,Maipú
79000000.0,2.0,3.0,85.0,15.0,1.0,-33.7302973,-70.7741027,Buin
374239191.0,3.0,4.0,398.0,248.0,1.0,-33.4554187,-70.8482682,Pudahuel
90000000.0,2.0,4.0,178.0,24.0,1.0,-33.4904376,-70.6841258,Pedro Aguirre Cerda
402524583.0,4.0,8.0,375.0,125.0,1.0,-33.4482831,-70.6077718,Ñuñoa
539692307.0,2.0,5.0,600.0,410.0,1.0,-33.4148854,-70.6612998,Independencia
80000000.0,1.0,3.0,120000.0,119932.0,1.0,-33.4843835,-70.6771282,Pedro Aguirre Cerda
138000000.0,2.0,4.0,170.0,0.0,1.0,-33.5608111,-70.5906223,La Florida
433329590.0,2.0,6.0,352.0,195.0,0.0,-33.4050104,-70.6440335,Recoleta
72000000.0,2.0,3.0,60.0,10.0,1.0,-33.4343505,-70.7636924,Pudahuel
115000000.0,3.0,4.0,100.0,20.0,1.0,-33.5492331,-70.7642853,Maipú
148000000.0,3.0,5.0,110.0,-922.0,1.0,-33.4866055,-70.7733364,Maipú
137877597.0,2.0,3.0,168.0,88.0,1.0,-33.478374,-70.735825,Maipú
130000000.0,1.0,4.0,645.0,514.0,1.0,-33.6760016,-70.2137407,San José de Maipo
183180236.0,3.0,3.0,1615.0,-8477.0,1.0,-33.3812352,-70.7178805,Quilicura
210000000.0,2.0,5.0,312.0,178.0,1.0,-33.5244543,-70.6084364,La Florida
97000000.0,1.0,3.0,146.0,83.0,1.0,-33.5916508,-70.5735506,Puente Alto
127000000.0,1.0,3.0,400.0,326.0,1.0,-33.6025403,-70.876804,Peñaflor
130000000.0,1.0,2.0,70.0,-35.0,1.0,-33.364514,-70.5043976,Lo Barnechea
171362156.0,4.0,4.0,232.0,109.0,1.0,-33.4098619,-70.6310089,Recoleta
86665918.0,1.0,3.0,79.0,7.0,1.0,-33.6130144,-70.7101905,San Bernardo
342330376.0,3.0,3.0,370.0,246.0,1.0,-33.2282707,-70.6685251,Colina
283633913.0,2.0,4.0,250.0,80.0,1.0,-33.5198409,-70.5405642,La Florida
70000000.0,1.0,4.0,54.0,-56.0,0.0,-33.4097548,-70.736612,Renca
142000000.0,2.0,3.0,144.0,44.0,1.0,-33.5578009,-70.5585169,Puente Alto
150000000.0,2.0,4.0,120.0,40.0,1.0,-33.498057,-70.5918274,Macul
145756317.0,1.0,3.0,197.0,-7239.0,0.0,-33.5143682,-70.6844365,Lo Espejo
170000000.0,2.0,3.0,63.0,0.0,1.0,-33.5998684,-70.8603841,Peñaflor
181210556.0,3.0,3.0,197.0,87.0,1.0,-33.2974399,-70.8721213,Lampa
193028635.0,2.0,5.0,282.0,164.0,1.0,-33.5545506,-70.5792238,La Florida
298997417.0,4.0,4.0,253.0,133.0,1.0,-33.4847107,-70.5595126,Peñalolén
165000000.0,2.0,3.0,200.0,109.0,1.0,-33.5581798,-70.5797744,La Florida
69000000.0,1.0,2.0,74.0,12.0,1.0,-33.6229524,-70.6264709,Puente Alto
